1, 0.99999972773
1, 0.999999209919
1, 0.999842555736
1, 0.99999139635
1, 0.992808433785
1, 0.99982397185
1, 0.99943985522
1, 0.999868929377
1, 0.999972265227
1, 0.999850318225
1, 0.999699671415
3, 0.999999865538
3, 0.999730815474
3, 0.999733808485
3, 0.998248148234
3, 0.999989625515
3, 0.999390910193
3, 0.999936668384
3, 0.999805572355
3, 0.999866240797
3, 0.996084702516
3, 0.99795752707
3, 0.944410530744
1, 1.0
1, 1.0
1, 1.0
1, 0.997437069039
1, 0.999515022804
1, 0.999580640022
1, 0.9936652813
1, 0.932737513753
1, 0.998469155015
1, 0.94633513974
1, 0.996844887421
1, 0.996983630394
1, 0.999999371
1, 0.997113039242
1, 0.991416470453
1, 0.836479469755
1, 0.80444818358
1, 0.996663374678
1, 0.967302671767
1, 0.994896238004
1, 0.998137262038
1, 0.743625599775
1, 0.991830744021
1, 0.99131980934
1, 0.991585191335
1, 0.988864721803
1, 0.995864262315
1, 0.999857696799
1, 0.98836856288
1, 0.998716999062
1, 0.981409567132
1, 0.987000336003
1, 0.998658432041
1, 0.981559667588
1, 0.999091718211
1, 0.997339194863
1, 0.999993644898
1, 0.999983342509
1, 0.999999953225
1, 0.999998180242
1, 0.999838783487
1, 0.995265930596
1, 0.998747787155
1, 0.999999886846
1, 0.999998168736
1, 0.999997469955
1, 0.999999849955
1, 0.997575663908
1, 0.999996569757
1, 0.999999999997
1, 0.999999752587
1, 0.999999999588
1, 0.997898535258
1, 0.906151926612
1, 0.981204166018
1, 0.983257826454
1, 0.999864623439
1, 0.999983519638
1, 0.999999329354
1, 0.999997731543
1, 0.999999994933
1, 0.999785571544
1, 0.999999998117
1, 0.999999999619
1, 0.999924745523
1, 0.999999994014
1, 0.995923497977
1, 0.999999925217
1, 0.933023169608
1, 0.999999216135
1, 0.999999961233
1, 0.999999766633
1, 0.999999990142
1, 1.0
1, 1.0
1, 1.0
1, 1.0
1, 1.0
1, 1.0
2, 0.288329366135
5, 0.988272240511
5, 0.944956257295
5, 0.655806936153
1, 0.986514403245
1, 0.999973550248
1, 0.99973457119
7, 0.69060111787
7, 0.829581124106
1, 0.55840125175
1, 0.832099841274
3, 0.999912215089
3, 0.999177831392
3, 0.987114091961
3, 0.999278905389
3, 0.942802383554
5, 0.99620087883
3, 0.996852206219
3, 0.999548583509
3, 0.999601519179
3, 0.999672122826
3, 0.99998635869
3, 0.999605143162
5, 0.993484383189
5, 0.999991027923
3, 0.999892795426
5, 0.999999931666
3, 0.904348732171
3, 0.978276965462
3, 0.999397402683
3, 0.999588051766
1, 0.999527328467
1, 0.999960116737
1, 0.91342629299
1, 0.989617822783
1, 0.999427097712
1, 0.99992548987
1, 0.999555926927
1, 0.999984060622
1, 0.999991437139
1, 0.983689475506
1, 0.996944576246
1, 0.999910119458
1, 0.995026967333
1, 0.999909931802
1, 0.997922083051
1, 0.929037980971
