affect.v | 1 | The Mahatma , or `` great souled one , '' instigated several campaigns of passive resistance against the British government in India . Unfortunately , according to Webster 's Biographical Dictionary , `` His policies went beyond his control and resulted ... in riots and disturbances '' and later a renewed campaign of civil disobedience `` resulted in rioting and a second imprisonment . '' I am not a proponent of everything Gandhi did , but some of his law breaking was justified because India was then under occupation by a foreign power , and Indians were not able to participate fully in decisions that vitally %% affected %% them . It is difficult , however , to justify civil disobedience , non-violent or not , where citizens have full recourse to the ballot box to effect change . Where truly representative governments are safeguarded by constitutional protections of human rights and an independent judiciary to construe those rights , there is no excuse for breaking the law because some individual or group disagrees with it .
allow.v | 1 | I recoil from the very thought . At the same time , I am aware that my recoil could be interpreted by readers of the tea leaves at the bottom of my psyche as an incestuous sign , since theirs is a science of paradox : if one hates , they say it is because one loves ; ; if one bullies , they say it is because one is afraid ; ; if one shuns , they say it is because one desires ; ; and according to them , whatever one fancies one feels , what one feels in fact is the opposite . Well , normally abnormal or normally normal , neurotic or merely fastidious ( do the tea-leaf readers , by the way , %% allow %% psyches to have moral taste ? ? ) , I have never wanted to know what you knew of passion . You probably would not remember , since you never seemed to remember even the same moments as I , much less their intensity , one sunny midday on Fifth Avenue when you had set out with me for some final shopping less than a week before the wedding you staged for me with such reluctance at the Farm . I can see us now .
approve.v | 1 | The Securities and Exchange Commission gave provisional six-month approval to the Big Board basket at a meeting late yesterday . The SEC at the same time approved a similar but smaller basket product on the Chicago Board Options Exchange , where the minimum will be $ 1.7 million . Also %% approved %% was a plan to trade stock portfolios by computer after regular hours on the Midwest Stock Exchange . The basket products are `` an evolutionary step '' in solving problems in trading big blocks of stock that came to light in the 1987 market crash , said SEC Commissioner Joseph Grundfest . New SEC Chairman Richard Breeden , overseeing his first public meeting , said there have been concerns that the Big Board 's basket could attract investors with a `` short-term perspective '' who would rapidly turn over the product , thus increasing volatility .
area.n | 1 | Other venture capitalists are already there : MMG Patricof Group and its Alan Patricof Associates , New York ; Burr , Egan , Deleage & Co. , Boston ; and San Francisco 's Hambrecht & Quist have about $ 800 million to invest in European companies . European venture capital funds total about $ 14 billion and are expected to continue growing 35 % annually . Continentals believe that the strongest growth %% area %% will be southern Europe . Spain and Italy are most often mentioned as the future economic hot spots . Favored ventures include media , telecommunications and retailing .
area.n | 1 | Big Board volume dropped to 166,900,000 shares , in line with the level of trading over the past few weeks , from 224.1 million Tuesday . Traders cited anticipation of the consumer price report for September , due today , and tomorrow 's expiration of October stock-index futures and options as major factors in the slowdown . In addition , activity at a number of San Francisco-based brokerage houses was curtailed as a result of the earthquake , which knocked out power lines and telephone service throughout the Bay %% area %% . Stocks retreated to session lows just after the opening amid worries about the market impact of the quake , but quickly snapped back to higher levels with the help of futures-related program buying . The early move essentially established the day 's trading range , and traders said they saw little of the program activity that has battered the market recently .
ask.v | 1 | `` On a stand-alone basis , the network ought to make money , '' he says . When Mr. Pilson is asked directly -- can you make money on all this ? -- he does n't exactly say yes . `` What you 're really %% asking %% is , Are the profit and loss margins anticipated on the events acceptable to management ? '' he says . Then , he answers his own question . `` Yes , they are .
ask.v | 1 | Through the door , he had seen Mr. Jack walking around , waiting for Miss Ada . Finally she had come down ; ; Winston had heard her shaking out the skirt of her new pink silk hostess gown . `` How do you like it '' ? ? She had %% asked %% . Mr. Jack had said , `` You look about fifteen years old '' . `` Is that a compliment '' ? ?
ask.v | 1 | His mother , who had seen little of him for four years , appeared worried about his sailing off by himself for an Orient which , she herself having slight knowledge of it , had to be distrusted . She seemed to work to grow close to her son in the few days he spent at home , talking to him about some of the more pleasant moments of his childhood and then trying to talk to him about those things in which he alone was interested . `` Do you still have The Book of the Dead '' ? ? She %% asked %% him and , laughing , she added , `` I was nervous about buying a book with a title like that , but I knew you 'd like it '' . `` Yes '' , he lied to shorten the conversation , `` I still have it '' . He was no longer able to relax in the presence of his parents and found it difficult to keep up a conversation with his mother or father , no matter the subject .
authority.n | 3 | Despite the departure of Mr. Lawson and Sir Alan , the tug-of-war over the EMS could continue . Sir Geoffrey Howe , deputy prime minister and a Lawson ally on the EMS , has signaled he will continue pressing for early membership . Of immediate concern is whether the Thatcher government will continue Mr. Lawson 's policy of tracking the monetary policies of the West German Bundesbank and responding in kind when the Frankfurt %% authorities %% move interest rates . Mrs. Thatcher `` does n't like taking orders from foreigners , '' says Tim Congdon , economist with Gerrard & National Holding PLC . As Conservatives rally around Mrs. Thatcher during the crisis , many harbor hopes last week 's debacle will prompt change .
avoid.v | 1 | She never could fit into a crowd which had known , which still knew and admired Linda . When there was bridge at Edythe 's house , the cards shuffled like wet graham crackers and the food probably was wet graham crackers . She managed a missionary drive for the church once and got the books so confused that old Mr. Webber , the eldest elder , who 'd never donated more than five dollars to anything , had to cough up five hundred dollars to %% avoid %% a scandal in what Edythe called `` the bosoms of the church '' . John did find the missing checks and money afterward , and the drive was actually oversubscribed , which was a real bit of luck for the missionaries . Being an intelligent man , John must have guessed what everyone thought about Edythe , but he never let on by so much as a brave smile .
begin.v | 1 | A thin man in a gray suit looks up from a newspaper . Mr. Niciporuk sits . Anatol Pawlowski 's leg %% begins %% jiggling beneath his desk . `` Solidarity does n't care for the good of this region , '' he says after a few pleasantries . `` They want to turn everything upside down in a week .
believe.v | 1 | He says it 's important for a new make to be as distinctive as possible while still retaining links to the parent company 's quality image . He applauds Toyota and Nissan Motor Co. for creating separate divisions for their new luxury models , rather than simply adding more nameplates to their standard car lines . Some auto executives %% believe %% the benefits of more choice outweigh the drawbacks . `` There 's more noise out there , and the consumer may have to work harder to cut through it , '' says Vincent P. Barabba , executive director of market research and planning at General Motors Corp . `` But the reward is that there 's less need to make tradeoffs '' in choosing one 's wheels .
believe.v | 1 | Martin realized , later on , that he should have `` had it out '' with Dolores that night . As violently as possible . But he was so taken aback , he could not %% believe %% any rage of his would make her give in . On the contrary , it would only weaken his position if he fumed , while she stayed calm and adamant . And if he surrendered after raving at her .
bill.n | 5 | The Treasury said it plans to sell $ 2 billion of 51-day cash-management bills today , raising all new cash . The %% bills %% will be dated Oct. 31 and will mature Dec. 21 , No non-competitive tenders will be accepted . Tenders , available in minimum denominations of $ 1 million , must be received by noon EST today at Federal Reserve Banks or branches .
bill.n | 3 | But the appropriations set in motion spending that adds to an already grim budget picture for fiscal 1991 . Within the appropriations process , the situation is even more difficult since the costs will be counted against the share of funds to be allocated to those subcommittees that recently have had the greatest difficulty in staying within the budget . The underlying %% bill %% approved yesterday is required to keep the government operating past midnight tonight , and this urgency has contributed to the speed -- and , critics say , mistakes -- that have accompanied the package of disaster assistance . The hastily drafted measure could hurt California by requiring it to put up more matching funds for emergency highway assistance than otherwise would be required . And the state 's delegation is fearful that the new funding will be counted against a separate $ 185 million in federal highway funds it would expect to receive under its normal allocation this year .
bill.n | 3 | That 's essentially what budget director Richard Darman is suggesting , and we think he deserves as much support as he can get . If human beings ca n't cut federal spending honestly -- and they ca n't -- let the computers do it . Congress , with a measure of White House complicity , has been manipulating the spending accounts for years under the cover of omnibus appropriations %% bills %% . ( Indeed without earlier manipulations , the current sequester of $ 16 billion would have been even larger . ) We suspect voters are fed up with the finagling .
build.v | 1 | It was a fortunate time in which to %% build %% , for the seventeenth century was a great period in Persian art . The architects , the tile and carpet makers , the potters , painters , calligraphers , and metalsmiths worked through Abbas 's reign and those of his successors to enrich the city . Travelers entering from the desert were confounded by what must have seemed an illusion : a great garden filled with nightingales and roses , cut by canals and terraced promenades , studded with water tanks of turquoise tile in which were reflected the glistening blue curves of a hundred domes .
buy.v | 6 | Though the ink is barely dry on its new , post-bankruptcy law structure , Bill Bullock , Manville 's head of investor relations , says the company is continually pondering `` whether there is a better way to be structured . We understand that the trust is ultimately going to need to sell some of our shares , '' he says . Of course , one option would be for Manville to %% buy %% out the trust 's shares -- which would do little to benefit public stockholders . But the trust , in most cases , is forbidden from seeking a buyer for only its shares before November 1993 . And both the trust and Manville are seeking to avoid the bad publicity that , in the asbestos era , tarred the Manville name .
