affect.v | 1 | The Mahatma , or `` great souled one , '' instigated several campaigns of passive resistance against the British government in India . Unfortunately , according to Webster 's Biographical Dictionary , `` His policies went beyond his control and resulted ... in riots and disturbances '' and later a renewed campaign of civil disobedience `` resulted in rioting and a second imprisonment . '' I am not a proponent of everything Gandhi did , but some of his law breaking was justified because India was then under occupation by a foreign power , and Indians were not able to participate fully in decisions that vitally %% affected %% them . It is difficult , however , to justify civil disobedience , non-violent or not , where citizens have full recourse to the ballot box to effect change . Where truly representative governments are safeguarded by constitutional protections of human rights and an independent judiciary to construe those rights , there is no excuse for breaking the law because some individual or group disagrees with it .
affect.v | 1 | This is in response to George Melloan 's Business World column `` The Housing Market Is a Bigger Mess Than You Think '' ( op-ed page , Sept. 26 ) . In Houston , we have seen how bad the housing problem can become . Unused houses deteriorate rapidly , %% affecting %% the value of nearby homes ; in a domino effect , the entire neighborhood can fall victim . At this stage some people just `` walk away '' from homes where the mortgage exceeds current market value . But most of them could have afforded to keep up their payments -- they chose not to do so .
affect.v | 1 | He also will sit on the company 's corporate planning and policy committee , made up of the top corporate and operating executives . Mr. Roman 's departure is n't expected to have any enormous repercussions at Ogilvy . American Express , Kraft General Foods , and Mattel executives said the move wo n't %% affect %% their relationships with the ad agency . `` General Foods 's relationships with its agencies are based on the agencies ' work , and will continue to be , '' said David Hurwitt , a vice president of Kraft General Foods . But some clients and analysts expressed concern that Mr. Phillips is n't as well-known to many clients .
affect.v | 1 | USX already has six lines in existing plants producing hot-dipped galvanized steel , but this marks the first so-called greenfield plant for such production . Moreover , it will boost by 50 % USX 's current hot-dipped capacity of 1,275,000 tons . The company said it does n't expect the new line 's capacity to adversely %% affect %% the company 's existing hot-dipped galvanizing lines . Steelmakers have also been adding capacity of so-called electrogalvanized steel , which is another way to make coated corrosion-resistant steel . One of the advantages of the hot-dipped process is that it allows the steel to be covered with a thicker coat of zinc more quickly .
affect.v | 1 | Otherwise , we go on endlessly trying to draw the line , color and other , as to which kind of man we wish to see dominate . We have proved so able to solve technological problems that to contend we can not realize a universal goal in the immediate future is to be extremely shortsighted , if nothing else . We must believe we have the ability to %% affect %% our own destinies : otherwise why try anything ? ? So in these pages the term `` technology '' is used to include any and all means which could amplify , project , or augment man 's control over himself and over other men . Naturally this includes all communication forms , e.g. languages , or any social , political , economic or religious structures employed for such control .
affect.v | 1 | Writers openly admit that the Negro is easier to write than the white man ; ; but they obviously mean by this , not a Negro personality , but a Negro type . Presenting an individualized Negro character , it would seem , is one of the most difficult assignments a Southern writer could tackle ; ; and the success of such an endeavor is , as suggested above , glaringly rare . Just as the Negro situation points up the gradual and abrupt changes %% affecting %% Southern life , it also points up the non-representation of urbanism in Southern literature . The book concerned with the Negro 's role in an urban society is rare indeed ; ; recently only Keith Wheeler 's novel , Peaceable Lane , has openly faced the problem . All but the most rabid of Confederate flag wavers admit that the Old Southern tradition is defunct in actuality and sigh that its passing was accompanied by the disappearance of many genteel and aristocratic traditions of the reputedly languid ante-bellum way of life .
allow.v | 1 | He 's the senator most like Arthur Vandenberg , the GOP senator from Michigan who worked to forge a bipartisan foreign policy in the 1940s . `` Vandenberg and Rayburn are heroes of mine , '' Mr. Boren says , referring as well to Sam Rayburn , the Democratic House speaker who cooperated with President Eisenhower . `` They %% allowed %% this country to be credible . I really want to see that happen again . '' If this were 1949 , Mr. Boren might even succeed .
allow.v | 1 | The White House said he plans to hold a series of private White House meetings , mostly with Senate Democrats , to try to persuade lawmakers to fall in line behind the tax cut . The first meeting yesterday was with 10 Senate Democrats who have expressed an interest in cutting the tax . According to some who attended , the senators argued that the president should give the Democratic leaders in Congress a victory of their own to compensate them for %% allowing %% the president to win on the controversial capital-gains issue . Issues discussed in this context were an increase in the minimum wage and an increase in child-care spending . The president was said to have been noncommittal .
allow.v | 1 | The Bush administration said it is submitting a `` comprehensive '' proposal for overhauling agricultural trade that could help break an impasse in the current round of multilateral trade negotiations . The proposal reiterates the U.S. desire to scrap or reduce a host of trade-distorting subsidies on farm products . But it would %% allow %% considerable flexibility in determining how and when these goals would be achieved . The U.S. plan also would ease the transition to freer agriculture trade by allowing some countries to convert non-tariff barriers into tariffs that , together with existing tariffs , then would be phased out over 10 years . Trade Representative Carla Hills , who along with Agriculture Secretary Clayton Yeutter unveiled the proposal , said she is confident it will gain considerable support from the U.S. 's trading partners .
allow.v | 1 | Fortunately , these same parents do want their children to get a decent education as traditionally understood , and they have enough common sense to know what that demands . Their commitment to `` creativity '' can not survive adolescent illiteracy . American education 's future will be determined by the degree to which we -- all of us -- %% allow %% this common sense to prevail over the illusions that we also share . The education establishment will fight against common sense every inch of the way . The reasons are complex , but one simple reason ought not to be underestimated .
allow.v | 1 | Furthermore , he says , psychologists should not be allowed to analyze jurors ' personalities . Even some lawyers who have used consultants to their advantage see a need to limit their impact . Mr. Boies , the first lawyer to use Mr. Vinson 's services , cautions against courts ' %% allowing %% extensive jury questioning ( known as voir dire ) or giving out personal information about the jurors . `` The more extensive the voir dire , the easier you make it for that kind of research to be effective , and I do n't think courts should lend themselves to that , '' Mr. Boies says .
allow.v | 1 | No major player in the SCI TV deal will talk publicly . But it 's understood that Mr. Kravis is disappointed that Mr. Gillett did n't manage to boost SCI TV 's operating profit after the buy-out . Mr. Kravis apparently thinks SCI TV can survive if lenders extend its debt payments until TV stations rise in value again , %% allowing %% SCI TV to sell assets to pay debt . Mr. Gillett is said to be proud of his operating record ; he has lifted some stations ' ratings and turned around a Detroit station . As for junk-holders , they 're discovering it can be a mistake to take the other side of a trade by KKR .
allow.v | 1 | You only have a privilege to practice . '' DREXEL BURNHAM LAMBERT Inc. agreed to pay a $ 50,000 fine to Delaware , the 26th state to settle with Drexel in the wake of the firm 's guilty plea to federal insider-trading charges . Drexel does n't have a Delaware office , but the New York firm has been negotiating settlements that would %% allow %% it to operate freely nationwide despite its record as an admitted felon . The firm has said it expects to pay $ 11.5 million overall to settle with states . Drexel pleaded guilty in September to six felony counts of securities and mail fraud ; it also made a $ 650 million civil settlement with the Securities and Exchange Commission .
allow.v | 1 | President Bush wants the Pentagon to get special treatment in coping with the across-the-board spending cuts that took effect last week . Mr. Bush asked Congress to raise to $ 6 billion from $ 3 billion the amount of money Defense Secretary Dick Cheney may shift among the Pentagon 's individual programs , projects and activities , %% allowing %% him to ease the pain that the Gramm-Rudman budget law was intended to inflict . If the request is approved by both the House and Senate , Mr. Cheney would need only permission from the White House Office of Management and Budget to move the money , according to Senate budget analysts . That would give the Pentagon flexibility that no other federal agency has .
allow.v | 1 | It also adds to the mystery of the venture . Mr. Blodgett , the boiler-room veteran , believes that for many investors , the get-rich-quick scams carry a longed-for element of excitement . `` Once people got into it , I was %% allowing %% them to live a dream , '' he says . He phoned them with updates on the investment , such as `` funny things that happened at the well that week , '' he says . `` You gave them some excitement that they did n't have in their lives . ''
allow.v | 1 | The agency did n't mention possible quantities and did n't say how the gas would be delivered . A Chinese official harshly criticized plans to close a British naval base in downtown Hong Kong . Hong Kong officials announced last week that the base will be relocated to a small island to %% allow %% downtown redevelopment . But Beijing wants to use the base for the People 's Liberation Army after 1997 , when the territory returns to Chinese sovereignty . Ke Zaishuo , head of China 's delegation to a Chinese-British Liaison Committee on Hong Kong , accused Britain of trying to impose a fait accompli and said , `` This is something we can not accept . ''
allow.v | 1 | I recoil from the very thought . At the same time , I am aware that my recoil could be interpreted by readers of the tea leaves at the bottom of my psyche as an incestuous sign , since theirs is a science of paradox : if one hates , they say it is because one loves ; ; if one bullies , they say it is because one is afraid ; ; if one shuns , they say it is because one desires ; ; and according to them , whatever one fancies one feels , what one feels in fact is the opposite . Well , normally abnormal or normally normal , neurotic or merely fastidious ( do the tea-leaf readers , by the way , %% allow %% psyches to have moral taste ? ? ) , I have never wanted to know what you knew of passion . You probably would not remember , since you never seemed to remember even the same moments as I , much less their intensity , one sunny midday on Fifth Avenue when you had set out with me for some final shopping less than a week before the wedding you staged for me with such reluctance at the Farm . I can see us now .
allow.v | 1 | That was it . He was sure of it . John 's type of man %% allowed %% this sort of thing to happen . What a fool he had been to think of his brother ! ! So Charles was dead .
allow.v | 1 | Blue Throat was slumped with his back against the bar , elbows supporting his massive frame . He leered at the stranger as the distance between them closed . `` Since when did they %% allow %% beardless kids into the saloon bars of this town , boys '' ? ? He asked . `` Seems to me I do n't remember altering any law about that '' . He straightened up , alert now as the buffalo hunter came closer .
